match_id,hero_0,hero_1,hero_2,hero_3,hero_4,hero_5,hero_6,hero_7,hero_8,hero_9,match_time,game_stage,counter,net_worth_diff,exp_diff,score_diff,radiant_win
6166271567,riki,shadow-fiend,lich,lina,faceless-void,clinkz,phantom-lancer,witch-doctor,crystal-maiden,bristleback,00:38:13,superlate game,2.39,-7156,-5687,3,0.0
6166273629,axe,lifestealer,shadow-demon,ember-spirit,dark-willow,keeper-of-the-light,earthshaker,bristleback,abaddon,monkey-king,00:12:16,early game,-2.11,-2454,-3296,-1,0.0
6166273629,axe,lifestealer,shadow-demon,ember-spirit,dark-willow,keeper-of-the-light,earthshaker,bristleback,abaddon,monkey-king,00:21:06,mid game,-2.11,-5656,-3784,-3,0.0
6166273629,axe,lifestealer,shadow-demon,ember-spirit,dark-willow,keeper-of-the-light,earthshaker,bristleback,abaddon,monkey-king,00:35:59,late game,-2.11,-20989,-27078,-17,0.0
6166273629,axe,lifestealer,shadow-demon,ember-spirit,dark-willow,keeper-of-the-light,earthshaker,bristleback,abaddon,monkey-king,00:37:02,superlate game,-2.11,-25756,-36016,-20,0.0
6166274671,clockwerk,anti-mage,queen-of-pain,zeus,vengeful-spirit,mars,earthshaker,phantom-assassin,tidehunter,dawnbreaker,00:01:27,early game,-7.42,-1417,-451,-3,0.0
6166274671,clockwerk,anti-mage,queen-of-pain,zeus,vengeful-spirit,mars,earthshaker,phantom-assassin,tidehunter,dawnbreaker,00:20:53,mid game,-7.42,-12953,-13807,-24,0.0
6166274671,clockwerk,anti-mage,queen-of-pain,zeus,vengeful-spirit,mars,earthshaker,phantom-assassin,tidehunter,dawnbreaker,00:29:50,late game,-7.42,-24510,-38027,-46,0.0
6166275160,silencer,keeper-of-the-light,natures-prophet,juggernaut,pudge,omniknight,outworld-destroyer,lion,morphling,techies,00:02:00,early game,0.74,-27,227,0,1.0
6166275160,silencer,keeper-of-the-light,natures-prophet,juggernaut,pudge,omniknight,outworld-destroyer,lion,morphling,techies,00:22:39,mid game,0.74,6356,9669,7,1.0
6166275160,silencer,keeper-of-the-light,natures-prophet,juggernaut,pudge,omniknight,outworld-destroyer,lion,morphling,techies,00:34:19,late game,0.74,13991,15414,11,1.0
6166276202,bounty-hunter,windranger,enchantress,sven,jakiro,zeus,razor,ogre-magi,earthshaker,timbersaw,00:11:28,early game,4.98,4397,3185,10,1.0
6166276202,bounty-hunter,windranger,enchantress,sven,jakiro,zeus,razor,ogre-magi,earthshaker,timbersaw,00:21:21,mid game,4.98,14148,13684,16,1.0
6166276202,bounty-hunter,windranger,enchantress,sven,jakiro,zeus,razor,ogre-magi,earthshaker,timbersaw,00:30:24,late game,4.98,25002,33515,28,1.0
6166276518,shadow-shaman,shadow-fiend,axe,omniknight,juggernaut,sand-king,phantom-assassin,pangolier,lich,earthshaker,00:12:26,early game,-1.73,2064,3637,4,1.0
6166276518,shadow-shaman,shadow-fiend,axe,omniknight,juggernaut,sand-king,phantom-assassin,pangolier,lich,earthshaker,00:18:23,mid game,-1.73,6795,7904,8,1.0
6166276518,shadow-shaman,shadow-fiend,axe,omniknight,juggernaut,sand-king,phantom-assassin,pangolier,lich,earthshaker,00:27:13,late game,-1.73,18136,25387,22,1.0
6166277690,slark,lion,storm-spirit,dawnbreaker,shadow-shaman,crystal-maiden,puck,centaur-warrunner,sven,venomancer,00:11:08,early game,-0.76,3800,3770,8,1.0
6166277690,slark,lion,storm-spirit,dawnbreaker,shadow-shaman,crystal-maiden,puck,centaur-warrunner,sven,venomancer,00:17:35,mid game,-0.76,8541,7714,13,1.0
6166277690,slark,lion,storm-spirit,dawnbreaker,shadow-shaman,crystal-maiden,puck,centaur-warrunner,sven,venomancer,00:29:48,late game,-0.76,19162,35796,24,1.0
6166278639,keeper-of-the-light,invoker,dazzle,riki,meepo,pudge,monkey-king,alchemist,lion,silencer,00:02:37,early game,-13.92,-205,-303,0,1.0
6166278639,keeper-of-the-light,invoker,dazzle,riki,meepo,pudge,monkey-king,alchemist,lion,silencer,00:20:19,mid game,-13.92,585,2271,11,1.0
6166278639,keeper-of-the-light,invoker,dazzle,riki,meepo,pudge,monkey-king,alchemist,lion,silencer,00:34:12,late game,-13.92,5049,10760,9,1.0
6166280214,morphling,techies,anti-mage,pudge,legion-commander,crystal-maiden,sniper,lina,outworld-destroyer,clockwerk,00:10:30,early game,1.44,650,740,1,1.0
6166280214,morphling,techies,anti-mage,pudge,legion-commander,crystal-maiden,sniper,lina,outworld-destroyer,clockwerk,00:21:39,mid game,1.44,4875,4041,3,1.0
6166280214,morphling,techies,anti-mage,pudge,legion-commander,crystal-maiden,sniper,lina,outworld-destroyer,clockwerk,00:33:44,late game,1.44,25805,37799,14,1.0
6166281085,troll-warlord,pudge,dazzle,lina,venomancer,spectre,pugna,tidehunter,treant-protector,templar-assassin,00:16:39,early game,4.27,10145,13449,20,1.0
6166281085,troll-warlord,pudge,dazzle,lina,venomancer,spectre,pugna,tidehunter,treant-protector,templar-assassin,00:18:41,mid game,4.27,12844,16665,22,1.0
6166281085,troll-warlord,pudge,dazzle,lina,venomancer,spectre,pugna,tidehunter,treant-protector,templar-assassin,00:31:36,late game,4.27,20276,26898,28,1.0
6166281742,bloodseeker,natures-prophet,jakiro,necrophos,sven,witch-doctor,huskar,lion,ursa,viper,00:10:14,early game,5.18,-1964,-3279,-7,0.0
6166281742,bloodseeker,natures-prophet,jakiro,necrophos,sven,witch-doctor,huskar,lion,ursa,viper,00:18:45,mid game,5.18,-6755,-9320,-18,0.0
6166281742,bloodseeker,natures-prophet,jakiro,necrophos,sven,witch-doctor,huskar,lion,ursa,viper,00:30:24,late game,5.18,-13228,-24283,-32,0.0
6166282114,shadow-demon,phantom-lancer,lion,axe,batrider,queen-of-pain,keeper-of-the-light,necrophos,witch-doctor,sven,00:11:05,early game,-12.76,-2357,-2185,-2,0.0
6166282114,shadow-demon,phantom-lancer,lion,axe,batrider,queen-of-pain,keeper-of-the-light,necrophos,witch-doctor,sven,00:21:02,mid game,-12.76,-11110,-11054,-12,0.0
6166282114,shadow-demon,phantom-lancer,lion,axe,batrider,queen-of-pain,keeper-of-the-light,necrophos,witch-doctor,sven,00:31:11,late game,-12.76,-25440,-41073,-31,0.0
6166285199,bounty-hunter,windranger,troll-warlord,silencer,sven,ogre-magi,legion-commander,dawnbreaker,necrophos,pugna,00:12:47,early game,3.25,-3476,-6213,-12,0.0
6166285199,bounty-hunter,windranger,troll-warlord,silencer,sven,ogre-magi,legion-commander,dawnbreaker,necrophos,pugna,00:23:51,mid game,3.25,-6479,-7433,-15,0.0
6166285199,bounty-hunter,windranger,troll-warlord,silencer,sven,ogre-magi,legion-commander,dawnbreaker,necrophos,pugna,00:28:56,late game,3.25,-12457,-15802,-21,0.0
6166285312,earthshaker,monkey-king,legion-commander,silencer,medusa,ogre-magi,lion,windranger,chaos-knight,ember-spirit,00:11:42,early game,7.18,-544,352,-4,1.0
6166285312,earthshaker,monkey-king,legion-commander,silencer,medusa,ogre-magi,lion,windranger,chaos-knight,ember-spirit,00:20:54,mid game,7.18,3773,4885,-1,1.0
6166285312,earthshaker,monkey-king,legion-commander,silencer,medusa,ogre-magi,lion,windranger,chaos-knight,ember-spirit,00:27:17,late game,7.18,9865,14676,2,1.0
6166285573,slardar,sand-king,witch-doctor,lina,pugna,luna,abaddon,windranger,huskar,keeper-of-the-light,00:12:16,early game,0.86,-1106,-887,1,0.0
6166285573,slardar,sand-king,witch-doctor,lina,pugna,luna,abaddon,windranger,huskar,keeper-of-the-light,00:25:41,mid game,0.86,-9772,-19957,-8,0.0
6166285573,slardar,sand-king,witch-doctor,lina,pugna,luna,abaddon,windranger,huskar,keeper-of-the-light,00:27:06,late game,0.86,-10581,-20600,-8,0.0
6166287230,oracle,slark,viper,beastmaster,venomancer,lifestealer,mirana,lion,mars,invoker,00:04:53,early game,1.59,-339,-395,0,0.0
6166287230,oracle,slark,viper,beastmaster,venomancer,lifestealer,mirana,lion,mars,invoker,00:21:16,mid game,1.59,-8155,-9646,-4,0.0
6166287230,oracle,slark,viper,beastmaster,venomancer,lifestealer,mirana,lion,mars,invoker,00:29:13,late game,1.59,-24846,-29492,-15,0.0
6166287938,sand-king,lycan,lifestealer,snapfire,puck,morphling,dragon-knight,monkey-king,venomancer,magnus,00:12:11,early game,-4.57,873,-2709,0,1.0
6166287938,sand-king,lycan,lifestealer,snapfire,puck,morphling,dragon-knight,monkey-king,venomancer,magnus,00:22:45,mid game,-4.57,2284,-3566,3,1.0
6166287938,sand-king,lycan,lifestealer,snapfire,puck,morphling,dragon-knight,monkey-king,venomancer,magnus,00:27:59,late game,-4.57,5941,5331,6,1.0
6166201960,dark-willow,oracle,slark,tinker,sniper,anti-mage,techies,bloodseeker,gyrocopter,void-spirit,00:10:38,early game,-4.72,-2640,-2917,-3,1.0
6166201960,dark-willow,oracle,slark,tinker,sniper,anti-mage,techies,bloodseeker,gyrocopter,void-spirit,00:23:38,mid game,-4.72,-8390,-14890,-8,1.0
6166201960,dark-willow,oracle,slark,tinker,sniper,anti-mage,techies,bloodseeker,gyrocopter,void-spirit,00:30:09,late game,-4.72,-18099,-28546,-13,1.0
6166201960,dark-willow,oracle,slark,tinker,sniper,anti-mage,techies,bloodseeker,gyrocopter,void-spirit,00:58:24,superlate game,-4.72,-23180,-25175,-17,1.0
6166220990,windranger,ogre-magi,techies,lifestealer,arc-warden,storm-spirit,winter-wyvern,drow-ranger,timbersaw,shadow-shaman,00:03:10,early game,0.22,239,78,1,0.0
6166220990,windranger,ogre-magi,techies,lifestealer,arc-warden,storm-spirit,winter-wyvern,drow-ranger,timbersaw,shadow-shaman,00:18:52,mid game,0.22,-4423,-7424,-10,0.0
6166220990,windranger,ogre-magi,techies,lifestealer,arc-warden,storm-spirit,winter-wyvern,drow-ranger,timbersaw,shadow-shaman,00:30:48,late game,0.22,-3931,-9120,-9,0.0
6166220990,windranger,ogre-magi,techies,lifestealer,arc-warden,storm-spirit,winter-wyvern,drow-ranger,timbersaw,shadow-shaman,00:59:10,superlate game,0.22,3319,-30816,-10,0.0
6166234444,phantom-assassin,bloodseeker,crystal-maiden,huskar,jakiro,arc-warden,monkey-king,snapfire,tinker,venomancer,00:07:14,early game,0.85,1044,293,2,1.0
6166234444,phantom-assassin,bloodseeker,crystal-maiden,huskar,jakiro,arc-warden,monkey-king,snapfire,tinker,venomancer,00:17:49,mid game,0.85,-353,-2507,-2,1.0
6166234444,phantom-assassin,bloodseeker,crystal-maiden,huskar,jakiro,arc-warden,monkey-king,snapfire,tinker,venomancer,00:34:20,late game,0.85,-3266,-5333,-9,1.0
6166234444,phantom-assassin,bloodseeker,crystal-maiden,huskar,jakiro,arc-warden,monkey-king,snapfire,tinker,venomancer,00:54:27,superlate game,0.85,-1522,14041,-6,1.0
6166234965,slark,centaur-warrunner,earthshaker,storm-spirit,crystal-maiden,bristleback,faceless-void,queen-of-pain,grimstroke,shadow-shaman,00:16:29,early game,-3.32,4211,4924,6,1.0
6166234965,slark,centaur-warrunner,earthshaker,storm-spirit,crystal-maiden,bristleback,faceless-void,queen-of-pain,grimstroke,shadow-shaman,00:22:25,mid game,-3.32,8368,11518,12,1.0
6166234965,slark,centaur-warrunner,earthshaker,storm-spirit,crystal-maiden,bristleback,faceless-void,queen-of-pain,grimstroke,shadow-shaman,00:32:02,late game,-3.32,14223,18322,23,1.0
6166234965,slark,centaur-warrunner,earthshaker,storm-spirit,crystal-maiden,bristleback,faceless-void,queen-of-pain,grimstroke,shadow-shaman,00:57:33,superlate game,-3.32,14212,32774,25,1.0
6166235693,tidehunter,gyrocopter,slardar,venomancer,necrophos,windranger,skywrath-mage,lifestealer,silencer,timbersaw,00:16:58,early game,-6.89,6231,6227,9,1.0
6166235693,tidehunter,gyrocopter,slardar,venomancer,necrophos,windranger,skywrath-mage,lifestealer,silencer,timbersaw,00:18:01,mid game,-6.89,6666,7327,12,1.0
6166235693,tidehunter,gyrocopter,slardar,venomancer,necrophos,windranger,skywrath-mage,lifestealer,silencer,timbersaw,00:32:07,late game,-6.89,3323,-5720,6,1.0
6166235693,tidehunter,gyrocopter,slardar,venomancer,necrophos,windranger,skywrath-mage,lifestealer,silencer,timbersaw,00:44:44,superlate game,-6.89,4614,-16059,3,1.0
6166241290,riki,skywrath-mage,anti-mage,clockwerk,sniper,hoodwink,earthshaker,sand-king,void-spirit,phantom-assassin,00:06:14,early game,-5.36,942,559,6,0.0
6166241290,riki,skywrath-mage,anti-mage,clockwerk,sniper,hoodwink,earthshaker,sand-king,void-spirit,phantom-assassin,00:23:32,mid game,-5.36,934,262,6,0.0
6166241290,riki,skywrath-mage,anti-mage,clockwerk,sniper,hoodwink,earthshaker,sand-king,void-spirit,phantom-assassin,00:30:11,late game,-5.36,7687,10082,10,0.0
6166241290,riki,skywrath-mage,anti-mage,clockwerk,sniper,hoodwink,earthshaker,sand-king,void-spirit,phantom-assassin,00:46:14,superlate game,-5.36,-6702,-25265,2,0.0
6166243545,nyx-assassin,shadow-fiend,pangolier,doom,luna,jakiro,zeus,spectre,riki,silencer,00:16:35,early game,4.08,-152,-2363,-7,0.0
6166243545,nyx-assassin,shadow-fiend,pangolier,doom,luna,jakiro,zeus,spectre,riki,silencer,00:24:45,mid game,4.08,4850,6824,-3,0.0
6166243545,nyx-assassin,shadow-fiend,pangolier,doom,luna,jakiro,zeus,spectre,riki,silencer,00:33:43,late game,4.08,4955,2199,-5,0.0
6166243545,nyx-assassin,shadow-fiend,pangolier,doom,luna,jakiro,zeus,spectre,riki,silencer,00:45:59,superlate game,4.08,3116,-15841,-8,0.0
6166244370,slark,ogre-magi,pugna,pangolier,nyx-assassin,lion,clinkz,pudge,windranger,keeper-of-the-light,00:16:08,early game,-7.42,2331,4448,11,0.0
6166244370,slark,ogre-magi,pugna,pangolier,nyx-assassin,lion,clinkz,pudge,windranger,keeper-of-the-light,00:21:18,mid game,-7.42,6642,9987,16,0.0
6166244370,slark,ogre-magi,pugna,pangolier,nyx-assassin,lion,clinkz,pudge,windranger,keeper-of-the-light,00:33:50,late game,-7.42,13145,17945,23,0.0
6166244370,slark,ogre-magi,pugna,pangolier,nyx-assassin,lion,clinkz,pudge,windranger,keeper-of-the-light,00:45:08,superlate game,-7.42,7374,10328,21,0.0
6166246828,spirit-breaker,lina,ancient-apparition,medusa,silencer,drow-ranger,oracle,storm-spirit,gyrocopter,tidehunter,00:01:19,early game,-2.28,129,2,0,1.0
6166246828,spirit-breaker,lina,ancient-apparition,medusa,silencer,drow-ranger,oracle,storm-spirit,gyrocopter,tidehunter,00:20:10,mid game,-2.28,-2725,-2677,-3,1.0
6166246828,spirit-breaker,lina,ancient-apparition,medusa,silencer,drow-ranger,oracle,storm-spirit,gyrocopter,tidehunter,00:31:27,late game,-2.28,-1817,-7698,-9,1.0
6166246828,spirit-breaker,lina,ancient-apparition,medusa,silencer,drow-ranger,oracle,storm-spirit,gyrocopter,tidehunter,00:49:19,superlate game,-2.28,12427,11540,-9,1.0
6166251920,spirit-breaker,shadow-fiend,templar-assassin,hoodwink,pudge,zeus,mirana,wraith-king,ogre-magi,shadow-shaman,00:03:46,early game,0.3,180,-11,2,0.0
6166251920,spirit-breaker,shadow-fiend,templar-assassin,hoodwink,pudge,zeus,mirana,wraith-king,ogre-magi,shadow-shaman,00:22:04,mid game,0.3,2755,3050,3,0.0
6166251920,spirit-breaker,shadow-fiend,templar-assassin,hoodwink,pudge,zeus,mirana,wraith-king,ogre-magi,shadow-shaman,00:28:54,late game,0.3,3592,7780,3,0.0
6166251920,spirit-breaker,shadow-fiend,templar-assassin,hoodwink,pudge,zeus,mirana,wraith-king,ogre-magi,shadow-shaman,00:42:47,superlate game,0.3,-6437,-17727,-7,0.0
6166253592,lycan,dark-willow,wraith-king,grimstroke,necrophos,axe,crystal-maiden,vengeful-spirit,troll-warlord,keeper-of-the-light,00:00:28,early game,-2.7,0,-57,0,0.0
6166253592,lycan,dark-willow,wraith-king,grimstroke,necrophos,axe,crystal-maiden,vengeful-spirit,troll-warlord,keeper-of-the-light,00:26:20,mid game,-2.7,-1867,-12486,0,0.0
6166253592,lycan,dark-willow,wraith-king,grimstroke,necrophos,axe,crystal-maiden,vengeful-spirit,troll-warlord,keeper-of-the-light,00:28:08,late game,-2.7,-3660,-17466,-1,0.0
6166253592,lycan,dark-willow,wraith-king,grimstroke,necrophos,axe,crystal-maiden,vengeful-spirit,troll-warlord,keeper-of-the-light,00:40:26,superlate game,-2.7,348,-11726,-2,0.0
6166253617,ogre-magi,shadow-demon,medusa,queen-of-pain,tidehunter,necrophos,lion,alchemist,monkey-king,lina,00:07:09,early game,3.74,-2257,-1708,0,0.0
6166253617,ogre-magi,shadow-demon,medusa,queen-of-pain,tidehunter,necrophos,lion,alchemist,monkey-king,lina,00:18:46,mid game,3.74,-7005,-5600,-4,0.0
6166253617,ogre-magi,shadow-demon,medusa,queen-of-pain,tidehunter,necrophos,lion,alchemist,monkey-king,lina,00:34:34,late game,3.74,-10894,-3502,-9,0.0
6166253617,ogre-magi,shadow-demon,medusa,queen-of-pain,tidehunter,necrophos,lion,alchemist,monkey-king,lina,00:37:02,superlate game,3.74,-9735,65,-7,0.0
6166255263,tusk,ember-spirit,spirit-breaker,weaver,dragon-knight,kunkka,zeus,keeper-of-the-light,pudge,phantom-assassin,00:01:06,early game,11.48,39,21,0,0.0
6166255263,tusk,ember-spirit,spirit-breaker,weaver,dragon-knight,kunkka,zeus,keeper-of-the-light,pudge,phantom-assassin,00:19:59,mid game,11.48,2537,3715,15,0.0
6166255263,tusk,ember-spirit,spirit-breaker,weaver,dragon-knight,kunkka,zeus,keeper-of-the-light,pudge,phantom-assassin,00:35:54,late game,11.48,-8603,-23225,4,0.0
6166255263,tusk,ember-spirit,spirit-breaker,weaver,dragon-knight,kunkka,zeus,keeper-of-the-light,pudge,phantom-assassin,00:43:03,superlate game,11.48,-14606,-30326,0,0.0
6166255537,slardar,shadow-fiend,kunkka,windranger,necrophos,phantom-assassin,lion,crystal-maiden,puck,earth-spirit,00:16:49,early game,-1.52,-1627,-2974,-10,0.0
6166255537,slardar,shadow-fiend,kunkka,windranger,necrophos,phantom-assassin,lion,crystal-maiden,puck,earth-spirit,00:18:14,mid game,-1.52,-1386,-2431,-10,0.0
6166255537,slardar,shadow-fiend,kunkka,windranger,necrophos,phantom-assassin,lion,crystal-maiden,puck,earth-spirit,00:35:42,late game,-1.52,648,6043,-7,0.0
6166255537,slardar,shadow-fiend,kunkka,windranger,necrophos,phantom-assassin,lion,crystal-maiden,puck,earth-spirit,00:39:27,superlate game,-1.52,-1391,3959,-7,0.0
6166256118,sven,bristleback,pugna,luna,storm-spirit,invoker,earthshaker,leshrac,phantom-lancer,anti-mage,00:14:08,early game,1.27,4885,4890,4,1.0
6166256118,sven,bristleback,pugna,luna,storm-spirit,invoker,earthshaker,leshrac,phantom-lancer,anti-mage,00:24:42,mid game,1.27,7699,14718,15,1.0
6166256118,sven,bristleback,pugna,luna,storm-spirit,invoker,earthshaker,leshrac,phantom-lancer,anti-mage,00:30:09,late game,1.27,10854,24676,18,1.0
6166256118,sven,bristleback,pugna,luna,storm-spirit,invoker,earthshaker,leshrac,phantom-lancer,anti-mage,00:43:08,superlate game,1.27,16618,31912,24,1.0
6166256291,lycan,shadow-shaman,grimstroke,alchemist,monkey-king,spectre,shadow-fiend,rubick,spirit-breaker,pangolier,00:03:27,early game,4.61,546,-105,1,0.0
6166256291,lycan,shadow-shaman,grimstroke,alchemist,monkey-king,spectre,shadow-fiend,rubick,spirit-breaker,pangolier,00:19:38,mid game,4.61,2755,-3333,-7,0.0
6166256291,lycan,shadow-shaman,grimstroke,alchemist,monkey-king,spectre,shadow-fiend,rubick,spirit-breaker,pangolier,00:34:21,late game,4.61,10052,-1590,-13,0.0
6166256291,lycan,shadow-shaman,grimstroke,alchemist,monkey-king,spectre,shadow-fiend,rubick,spirit-breaker,pangolier,00:42:04,superlate game,4.61,-758,-22769,-20,0.0
6166256641,lifestealer,phoenix,invoker,tiny,void-spirit,lina,riki,treant-protector,morphling,vengeful-spirit,00:13:49,early game,-7.18,-3761,-4421,-5,1.0
6166256641,lifestealer,phoenix,invoker,tiny,void-spirit,lina,riki,treant-protector,morphling,vengeful-spirit,00:21:58,mid game,-7.18,-4230,-5306,-7,1.0
6166256641,lifestealer,phoenix,invoker,tiny,void-spirit,lina,riki,treant-protector,morphling,vengeful-spirit,00:30:08,late game,-7.18,-1676,6442,-3,1.0
6166256641,lifestealer,phoenix,invoker,tiny,void-spirit,lina,riki,treant-protector,morphling,vengeful-spirit,00:38:31,superlate game,-7.18,601,7584,-4,1.0
6166256818,skywrath-mage,tinker,sand-king,hoodwink,phantom-assassin,juggernaut,riki,shadow-fiend,sniper,ogre-magi,00:10:07,early game,-1.42,27,628,-1,1.0
6166256818,skywrath-mage,tinker,sand-king,hoodwink,phantom-assassin,juggernaut,riki,shadow-fiend,sniper,ogre-magi,00:23:47,mid game,-1.42,-4002,-3255,-4,1.0
6166256818,skywrath-mage,tinker,sand-king,hoodwink,phantom-assassin,juggernaut,riki,shadow-fiend,sniper,ogre-magi,00:28:57,late game,-1.42,-4739,-1714,-2,1.0
6166256818,skywrath-mage,tinker,sand-king,hoodwink,phantom-assassin,juggernaut,riki,shadow-fiend,sniper,ogre-magi,00:41:07,superlate game,-1.42,9888,26579,6,1.0
6166257781,axe,disruptor,silencer,necrophos,drow-ranger,monkey-king,sniper,crystal-maiden,shadow-shaman,clinkz,00:03:55,early game,-5.09,133,-639,-2,0.0
6166257781,axe,disruptor,silencer,necrophos,drow-ranger,monkey-king,sniper,crystal-maiden,shadow-shaman,clinkz,00:17:21,mid game,-5.09,4035,7684,8,0.0
6166257781,axe,disruptor,silencer,necrophos,drow-ranger,monkey-king,sniper,crystal-maiden,shadow-shaman,clinkz,00:27:25,late game,-5.09,-1173,2892,10,0.0
6166257781,axe,disruptor,silencer,necrophos,drow-ranger,monkey-king,sniper,crystal-maiden,shadow-shaman,clinkz,00:45:25,superlate game,-5.09,-18267,-6915,11,0.0
